ID_da_instituicao	ID_da_subdisciplina	Ano	Publicacoes
408900000008	30	2011	1
408900000008	419	2010	4
408900000008	257	2010	2
F3V900000009	185	2012	1
F3V900000009	46	2011	1
119300000003	102	2015	3
119300000003	396	2011	1
000500000000	486	2014	2
930846000007	69	2011	1
295500000009	2	2012	1
000700000992	243	2013	2
577300000006	404	2015	2
867100000004	405	2014	5
014000000000	232	2012	5
007900000004	505	2013	10
000300000995	321	2013	2
000700000003	455	2014	1
051400000002	46	2011	6
051400000002	219	2011	2
009200000008	75	2012	3
009200000008	257	2010	3
553800000008	24	2012	1
553800000008	39	2011	2
584200000007	295	2013	1
434800000005	42	2015	2
033000000007	74	2014	6
033000000007	74	2010	4
835100000006	135	2012	1
J2HF00000009	250	2013	1
033300000002	132	2014	4
024000000008	250	2010	3
024000000008	468	2010	2
004400000000	503	2010	4
033800000001	371	2014	1
001500000008	553	2013	1
001500000008	312	2012	3
033300000002	389	2010	5
006200000003	321	2014	3
006200000003	321	2010	4
019200000005	58	2012	5
019200000005	57	2010	2
000500000999	306	2011	1
769300000008	74	2010	1
004500000002	465	2013	1
431100000008	413	2015	1
431100000008	544	2014	1
431100000008	548	2013	3
431100000008	255	2013	2
033800000001	90	2015	2
033500000006	243	2015	4
000900000007	122	2014	2
000900000007	122	2010	3
065800000000	138	2015	1
001600000999	243	2015	1
001600000999	243	2012	4
001600000999	243	2011	3
001600000999	16	2011	1
001600000999	243	2010	4
001600000999	16	2010	1
006700000002	172	2012	3
208000000009	243	2010	1
833700000000	339	2014	1
833700000000	470	2013	1
024000000008	476	2015	1
020700000008	202	2011	5
020700000008	499	2011	1
408900000008	126	2012	2
IWU400000003	228	2011	1
010300000003	90	2015	4
166100000001	255	2012	1
166100000001	429	2011	2
003900000001	499	2013	4
003900000001	424	2013	18
003900000001	499	2011	4
003900000001	51	2010	10
001400000995	107	2011	5
J93M00000001	166	2014	2
000500000000	119	2011	4
017500000004	465	2013	1
501600000001	88	2010	1
033300000002	215	2015	5
208000000009	59	2015	1
208000000009	240	2015	1
208000000009	340	2014	1
208000000009	499	2013	1
208000000009	340	2010	2
208000000009	454	2010	2
208000000009	59	2010	1
004400000000	340	2015	8
032600000000	203	2013	6
004400000000	256	2015	3
017500000004	70	2010	3
000600000990	24	2015	2
000600000990	460	2015	3
000600000990	24	2014	2
000600000990	405	2011	2
J1SS00000005	138	2014	2
010300000003	270	2013	1
010300000003	434	2010	1
985601325016	51	2014	1
004400000000	157	2015	1
660300000008	413	2013	1
660300000008	196	2011	1
033800000001	545	2014	14
004400000000	103	2015	4
004400000000	176	2015	2
004400000000	176	2014	3
004400000000	125	2014	5
004400000000	125	2013	7
004400000000	125	2011	2
024700000000	20	2015	6
024700000000	369	2012	4
024700000000	373	2011	1
024700000000	116	2010	10
000800000994	227	2011	1
025500000005	130	2014	1
001400000995	354	2012	1
006200000003	317	2013	1
006200000003	160	2011	1
007000000008	457	2015	19
007000000008	194	2013	3
007000000008	194	2012	4
007000000008	457	2011	11
006900000006	161	2011	3
081100000009	90	2014	4
087000000006	427	2012	1
IY5300000007	339	2012	1
IY5300000007	499	2012	6
IY5300000007	161	2010	1
019200000005	362	2013	3
432700000007	494	2013	1
432700000007	126	2013	1
432700000007	57	2010	2
894500000009	196	2014	1
894500000009	185	2014	4
894500000009	131	2012	1
008300000001	37	2013	1
004400000000	312	2015	5
004400000000	312	2014	5
004400000000	418	2012	1
350700000009	18	2015	1
350700000009	452	2013	1
363100000000	376	2015	1
363100000000	463	2013	1
363100000000	376	2012	1
363100000000	463	2011	2
363100000000	125	2010	6
020200000009	364	2014	1
020200000009	358	2011	8
004300000009	11	2012	9
014000000000	287	2013	2
014000000000	158	2012	2
014000000000	307	2010	2
016700000000	50	2015	4
016700000000	20	2014	3
016700000000	387	2011	1
016700000000	264	2011	2
080400000006	18	2013	4
778500000000	243	2013	4
778500000000	414	2010	4
823700000003	304	2015	1
001000000998	532	2013	1
001000000998	80	2011	1
004300000009	433	2015	7
554300000007	89	2013	7
008200000000	415	2014	1
008200000000	509	2012	2
008200000000	255	2012	5
008200000000	10	2011	3
008200000000	449	2011	3
004500000002	109	2015	4
004500000002	109	2014	3
004500000002	67	2013	1
J32200000000	273	2015	2
J32200000000	273	2014	1
502700000001	227	2015	1
502700000001	227	2013	1
502700000001	372	2012	1
502700000001	227	2012	1
502700000001	117	2012	1
778500000000	42	2015	2
778500000000	422	2013	2
778500000000	530	2012	1
010300000003	438	2012	1
002800000001	304	2014	1
024000000008	21	2012	1
024000000008	4	2010	5
024000000008	12	2010	4
024000000008	19	2010	7
024000000008	25	2010	3
024000000008	31	2010	7
024000000008	40	2010	5
024000000008	77	2010	5
024000000008	81	2010	4
024000000008	84	2010	6
024000000008	127	2010	8
024000000008	238	2010	3
024000000008	262	2010	5
024000000008	320	2010	5
024000000008	345	2010	12
024000000008	366	2010	6
024000000008	384	2010	5
024000000008	394	2010	11
024000000008	445	2010	5
431200000000	284	2015	1
431200000000	429	2014	3
431200000000	294	2013	2
431200000000	545	2013	2
431200000000	544	2012	1
431200000000	294	2011	2
080400000006	138	2015	8
080400000006	271	2015	2
080400000006	124	2015	4
080400000006	352	2013	3
080400000006	367	2013	3
080400000006	104	2010	1
460900000006	547	2015	1
008900000002	418	2012	1
008900000002	312	2011	1
001500000008	255	2014	8
032300000004	471	2015	2
032300000004	45	2012	2
032300000004	471	2012	2
032300000004	320	2012	4
032300000004	50	2012	3
032300000004	12	2011	4
032300000004	50	2011	3
032300000004	471	2010	5
032300000004	424	2010	4
032300000004	80	2010	1
032300000004	399	2010	1
780900000000	80	2014	1
554300000007	28	2013	1
891200000009	2	2013	1
891200000009	210	2012	1
891200000009	32	2012	1
891200000009	414	2011	1
891200000009	210	2011	3
891200000009	460	2011	2
891200000009	32	2011	1
891200000009	130	2011	1
891200000009	544	2010	1
891200000009	454	2010	4
891200000009	534	2010	5
363100000000	122	2011	1
010200000001	121	2012	2
010200000001	66	2012	2
010200000001	481	2011	1
008900000002	423	2014	1
033400000004	300	2013	4
002800000001	110	2013	2
039200000000	338	2015	1
039200000000	31	2014	2
039200000000	166	2011	1
039200000000	426	2011	1
014000000000	394	2014	1
014000000000	394	2012	2
000500000000	470	2015	2
000500000000	269	2013	2
006700000002	316	2013	4
001500000008	200	2015	8
001500000008	200	2014	16
001500000008	229	2013	9
001500000008	200	2012	10
087000000006	372	2015	4
000700000992	37	2011	1
032100000000	194	2013	3
J18700000003	73	2010	3
000504001035	434	2012	2
000504001035	70	2012	1
000504001035	195	2010	1
008000000006	443	2015	1
008000000006	16	2014	3
008000000006	81	2014	4
GEOC00000004	490	2010	1
087000000006	323	2011	1
032700000001	53	2014	2
032700000001	423	2010	3
198100000000	173	2014	4
000300000995	21	2010	1
544800000009	57	2014	1
033700000000	411	2012	1
475600000009	505	2013	1
475600000009	505	2011	3
554300000007	411	2013	1
008000000006	316	2010	2
768700000007	63	2012	1
306200000002	387	2012	1
306200000002	257	2011	3
033700000000	241	2014	5
033700000000	241	2012	8
J4HL00000006	55	2015	1
038400000005	68	2013	1
038400000005	41	2012	2
038400000005	68	2012	1
038400000005	41	2011	1
038400000005	539	2010	1
985601113523	107	2012	1
010300000003	520	2015	2
010300000003	520	2014	1
000600000990	12	2012	1
811900000003	179	2014	1
811900000003	179	2011	1
033600000008	181	2015	1
000200000993	157	2013	1
019200000005	217	2013	3
032900000005	334	2011	1
032900000005	181	2010	2
422500000006	394	2012	2
055600000009	465	2015	2
055600000009	483	2015	1
055600000009	280	2013	2
055600000009	483	2011	1
008000000006	208	2015	1
008000000006	295	2014	1
008000000006	106	2014	1
008000000006	208	2012	1
008000000006	3	2012	4
020200000009	284	2013	5
032600000000	207	2011	2
032600000000	122	2011	2
032600000000	372	2013	1
422500000006	176	2013	1
000200000993	244	2013	1
008700000009	66	2012	1
020200000009	312	2012	6
IWU400000003	334	2013	1
412700000002	408	2011	3
412700000002	76	2011	12
412700000002	367	2010	3
412700000002	11	2010	8
172000000004	498	2015	1
554300000007	206	2014	2
554300000007	305	2014	1
554300000007	339	2014	1
554300000007	305	2013	2
554300000007	339	2013	2
008400000003	161	2015	3
008400000003	227	2010	7
008400000003	49	2010	1
001100000990	366	2013	1
001100000990	41	2012	4
081100000009	224	2015	1
000300000006	325	2010	1
008200000000	284	2010	2
029100000000	245	2015	1
029100000000	275	2015	2
029100000000	362	2015	1
029100000000	109	2014	5
033300000002	191	2014	11
033300000002	292	2013	5
004400000000	516	2015	1
004400000000	87	2012	1
004400000000	198	2011	3
F3V900000009	189	2012	1
F3V900000009	161	2011	2
F3V900000009	307	2011	1
F3V900000009	415	2010	1
F3V900000009	9	2010	1
F3V900000009	195	2010	1
F3V900000009	36	2010	1
000200000993	18	2013	5
J1VL00000005	317	2012	2
001000000998	59	2013	1
001000000998	59	2012	1
033300000002	53	2010	14
032600000000	38	2010	2
985600155656	456	2015	1
985600155656	107	2015	2
985600155656	49	2015	1
985600155656	402	2014	1
985600155656	107	2014	2
985600155656	107	2013	1
985600155656	270	2012	1
985600155656	107	2012	1
985600155656	107	2011	1
985600155656	107	2010	2
000300000995	448	2013	1
000300000995	448	2012	1
000300000995	161	2011	2
000300000995	448	2011	1
000300000995	448	2010	1
027500000001	179	2010	1
061400000000	50	2010	4
033700000000	412	2011	6
033700000000	412	2010	2
024000000008	197	2015	1
024000000008	352	2015	10
001500000008	449	2015	2
010300000003	46	2012	2
010300000003	125	2010	6
553800000008	413	2010	1
004400000000	416	2010	2
516400000006	90	2015	1
516400000006	38	2013	1
516400000006	483	2013	1
516400000006	38	2012	1
516400000006	470	2012	1
516400000006	13	2012	1
516400000006	38	2011	1
039200000000	323	2010	6
080400000006	477	2015	1
080400000006	154	2015	2
080400000006	11	2015	5
080400000006	318	2014	1
080400000006	182	2013	3
080400000006	318	2013	2
080400000006	403	2012	2
080400000006	150	2012	1
080400000006	477	2012	1
004300000009	277	2013	3
004300000009	179	2013	9
412700000002	494	2013	4
768700000007	51	2015	2
768700000007	473	2014	1
768700000007	512	2014	2
768700000007	51	2012	2
768700000007	51	2011	1
768700000007	422	2010	2
768700000007	414	2010	1
892700000006	169	2015	1
J32200000000	134	2014	1
033100000009	417	2013	2
033100000009	256	2012	2
033100000009	474	2012	3
024000000008	90	2012	2
J3E400000000	96	2010	1
412700000002	240	2015	5
412700000002	278	2015	1
412700000002	549	2015	1
412700000002	77	2014	4
412700000002	549	2014	4
412700000002	73	2012	1
412700000002	549	2012	1
412700000002	278	2011	4
010300000003	16	2010	10
019200000005	367	2014	4
033300000002	8	2014	7
033000000007	515	2011	4
047000000007	521	2013	2
051400000002	50	2013	2
446900000000	423	2015	2
446900000000	423	2014	1
446900000000	423	2013	1
446900000000	423	2012	2
446900000000	423	2010	2
J3RT00000003	19	2012	1
008800000000	109	2015	2
008800000000	245	2015	2
008800000000	275	2015	2
008800000000	305	2015	2
008800000000	362	2015	2
008800000000	508	2015	4
008800000000	523	2015	1
008800000000	419	2014	5
008800000000	417	2014	2
008800000000	132	2014	2
008800000000	30	2013	2
008800000000	404	2013	1
008800000000	117	2013	1
008800000000	419	2012	3
008800000000	217	2012	1
008800000000	369	2012	1
008800000000	343	2011	3
841500000008	413	2013	1
841500000008	345	2011	1
011100000008	160	2011	8
011100000008	317	2011	9
011100000008	371	2011	6
577300000006	199	2015	1
577300000006	199	2012	1
577300000006	345	2011	1
002100000009	424	2015	12
002100000009	345	2010	3
033000000007	74	2013	4
033000000007	74	2011	5
033000000007	41	2013	7
033000000007	68	2013	5
033000000007	539	2013	3
006700000002	282	2014	1
006700000002	134	2013	5
G4YY00000008	404	2013	1
008000000006	405	2011	2
308200000009	453	2012	2
432800000009	69	2010	1
029100000000	345	2015	4
029100000000	130	2012	5
029100000000	190	2011	1
029100000000	116	2010	2
749000000008	206	2014	1
749000000008	323	2014	2
749000000008	53	2012	5
749000000008	523	2012	1
002100000009	56	2011	7
IXXU00000008	199	2015	4
IXXU00000008	38	2014	5
IXXU00000008	421	2014	1
IXXU00000008	415	2014	3
IXXU00000008	38	2013	3
IXXU00000008	199	2013	2
IXXU00000008	88	2012	1
IXXU00000008	199	2012	1
IXXU00000008	263	2012	2
IXXU00000008	339	2012	2
IXXU00000008	102	2012	4
IXXU00000008	365	2012	2
IXXU00000008	38	2012	2
IXXU00000008	161	2012	4
IXXU00000008	35	2011	1
IXXU00000008	90	2011	2
IXXU00000008	102	2011	3
IXXU00000008	339	2011	3
IXXU00000008	365	2011	1
IXXU00000008	413	2010	1
IXXU00000008	199	2010	1
IXXU00000008	457	2010	1
IXXU00000008	277	2010	1
006200000003	318	2013	7
006200000003	236	2013	2
033000000007	228	2015	1
033000000007	111	2012	6
033000000007	111	2010	5
000200000004	161	2015	1
000200000004	340	2014	5
000200000004	415	2014	1
000200000004	161	2014	2
000200000004	54	2014	1
000200000004	35	2013	3
000200000004	35	2012	2
000200000004	54	2010	3
000200000004	35	2010	2
032100000000	444	2015	1
032100000000	58	2014	3
032100000000	93	2014	1
032100000000	523	2013	5
020100000007	454	2012	3
020100000007	138	2010	3
008000000006	237	2015	1
J0MF00000003	284	2015	1
118000000000	51	2011	1
000600000990	457	2013	9
342800000000	155	2015	6
342800000000	545	2012	4
006700000002	337	2015	6
006700000002	337	2011	6
010300000003	31	2012	1
010300000003	213	2010	1
033000000007	539	2015	2
033000000007	440	2012	2
047500000006	481	2012	2
051400000002	37	2011	4
019200000005	442	2015	1
019200000005	254	2013	1
019200000005	187	2012	1
019200000005	455	2010	1
019200000005	275	2010	6
024000000008	464	2010	3
033100000009	317	2014	5
033300000002	438	2014	1
033300000002	438	2010	7
002100000009	312	2014	4
002100000009	418	2012	1
006700000002	156	2015	15
001200000991	454	2015	2
001200000991	196	2014	1
001200000991	196	2013	1
001200000991	454	2012	2
001200000991	323	2012	1
001200000991	53	2011	3
001200000991	454	2010	1
008700000009	152	2015	3
008700000009	306	2013	1
000300000995	8	2015	2
000300000995	45	2015	2
000300000995	135	2014	2
000300000995	8	2014	3
000300000995	307	2014	1
000300000995	45	2014	1
000300000995	8	2013	3
000300000995	45	2013	2
000300000995	8	2010	4
985600043360	130	2012	1
985600043360	130	2011	1
985600043360	82	2010	1
985600043360	130	2010	2
047700000000	257	2012	1
029100000000	194	2010	6
027500000001	10	2014	2
IWU400000003	103	2015	5
IWU400000003	103	2010	2
166100000001	217	2013	1
375700000004	243	2014	1
375700000004	505	2013	1
294800000006	405	2011	1
520400000004	6	2012	1
520400000004	6	2010	1
032900000005	498	2012	2
000300000006	270	2010	1
002100000998	324	2012	1
002100000998	324	2010	1
001200000991	130	2015	1
001200000991	460	2015	1
001200000991	523	2015	3
001200000991	204	2015	2
001200000991	530	2014	2
001200000991	81	2014	2
001200000991	218	2014	1
001200000991	1	2014	4
001200000991	422	2014	1
001200000991	81	2013	2
001200000991	530	2013	1
001200000991	32	2013	1
001200000991	345	2013	1
001200000991	523	2013	5
001200000991	81	2012	2
001200000991	1	2012	3
001200000991	204	2012	2
001200000991	530	2012	2
001200000991	81	2011	1
001200000991	204	2010	1
000400000997	200	2014	4
000400000997	229	2011	1
000400000997	229	2010	2
033800000001	499	2015	10
061400000000	160	2012	7
061400000000	291	2012	7
061400000000	295	2012	7
061400000000	317	2012	7
061400000000	371	2012	7
061400000000	458	2012	7
000100000002	238	2013	1
000100000002	73	2012	15
000100000002	77	2012	2
000100000002	194	2010	1
000100000002	73	2010	2
033700000000	56	2015	3
033700000000	56	2013	7
033700000000	295	2011	6
008900000002	504	2011	8
008300000001	51	2014	1
490100000003	233	2012	1
033000000007	187	2013	4
033000000007	465	2013	4
033000000007	465	2012	2
000700000992	340	2013	1
000700000992	341	2011	2
000700000992	509	2010	3
000700000992	205	2010	1
004000000003	161	2015	1
004000000003	10	2011	1
061500000001	465	2011	1
000500000999	109	2014	1
000500000999	19	2012	2
009200000008	403	2015	1
460900000006	424	2013	1
460900000006	424	2010	1
001500000008	213	2012	4
000500000000	337	2015	1
000500000000	64	2013	1
004300000009	494	2010	8
071500000009	439	2015	2
071500000009	416	2013	6
071500000009	416	2011	3
003900000001	290	2014	1
003900000001	40	2013	4
117700000004	126	2010	3
007900000004	74	2010	3
029100000000	46	2011	2
985600431459	210	2015	1
475600000009	6	2013	1
475600000009	402	2010	2
475600000009	6	2010	2
006100000001	171	2013	1
006100000001	171	2011	1
006100000001	171	2010	1
010600000009	180	2015	2
J01K00000006	248	2014	1
J01K00000006	463	2013	1
000200000993	436	2013	1
J3UC00000003	52	2014	2
J3UC00000003	168	2013	2
032600000000	505	2013	2
446900000000	457	2014	5
446900000000	457	2012	5
IYZQ00000002	202	2014	1
IYZQ00000002	202	2012	2
004300000009	44	2015	9
004300000009	289	2012	7
087000000006	456	2013	3
000600000990	415	2010	3
080400000006	153	2013	6
080400000006	96	2010	5
006700000002	386	2012	2
062200000004	113	2015	4
062200000004	113	2013	1
062200000004	113	2012	3
033000000007	439	2014	10
198100000000	155	2014	1
000800000994	115	2011	2
007200000001	2	2011	2
000700000992	73	2015	1
003100000007	195	2014	1
003100000007	119	2013	2
003100000007	36	2012	1
003100000007	339	2011	2
003100000007	36	2010	1
312800000008	90	2014	7
475600000009	45	2010	1
001500000008	48	2011	4
007000000008	36	2015	3
007000000008	168	2014	1
007000000008	36	2012	1
000700000992	542	2014	1
JLDY00000007	107	2014	3
JLDY00000007	503	2014	1
JLDY00000007	107	2013	2
007900000004	101	2015	11
007900000004	349	2014	3
007900000004	309	2010	4
J7ZP00000009	519	2015	1
J7ZP00000009	292	2015	1
033300000002	520	2012	3
006200000003	399	2012	2
482000000000	457	2014	1
000900000996	452	2015	1
000900000996	324	2014	3
000900000996	44	2013	1
000900000996	44	2012	1
000900000996	63	2012	1
000900000996	324	2010	1
008900000002	134	2012	1
008900000002	207	2010	3
033000000007	519	2014	2
033000000007	519	2011	7
033000000007	519	2010	4
553800000008	503	2013	1
553800000008	53	2011	1
553800000008	340	2011	1
553800000008	304	2011	1
553800000008	341	2011	1
553800000008	304	2010	1
007900000004	399	2011	3
010300000003	165	2013	3
032600000000	239	2010	1
154600000007	50	2013	1
154600000007	243	2012	1
062200000004	227	2012	1
029100000000	455	2015	6
080400000006	42	2013	3
000200000993	133	2015	2
000200000993	313	2012	1
000200000993	40	2011	5
000200000993	63	2010	1
